frame.time_relative,tcp.analysis.ack_rtt
"3.480058000","0.245263000"
"3.481018000","0.244330000"
"3.482726000","0.244740000"
"3.484118000","0.244497000"
"3.485954000","0.244837000"
"3.487613000","0.244770000"
"3.489071000","0.244314000"
"3.490723000","0.244567000"
"3.492157000","0.244459000"
"3.493918000","0.244726000"
"3.495555000","0.244671000"
"3.497063000","0.244166000"
"3.498733000","0.245831000"
"3.500301000","0.246146000"
"3.502052000","0.246318000"
"3.503628000","0.246341000"
"3.505145000","0.246189000"
"3.506797000","0.245723000"
"3.508398000","0.245315000"
"3.509963000","0.245340000"
"3.511735000","0.245408000"
"3.513233000","0.245306000"
"3.514922000","0.246988000"
"3.517235000","0.245980000"
"3.519091000","0.246310000"
"3.520659000","0.246407000"
"3.522198000","0.246271000"
"3.523835000","0.245872000"
"3.525678000","0.246463000"
"3.527216000","0.246460000"
"3.528610000","0.246283000"
"3.530446000","0.246485000"
"3.531831000","0.247865000"
"3.533476000","0.247394000"
"3.534975000","0.247700000"
"3.536728000","0.247853000"
"3.538316000","0.247871000"
"3.539882000","0.247861000"
"3.541497000","0.247560000"
"3.543209000","0.247825000"
"3.544939000","0.247866000"
"3.546546000","0.247312000"
"3.548067000","0.247098000"
"3.549733000","0.248760000"
"3.551418000","0.248193000"
"3.553488000","0.249282000"
"3.553600000","0.247665000"
"3.555689000","0.248160000"
"3.556957000","0.247954000"
"3.558686000","0.247605000"
"3.560058000","0.247751000"
"3.561888000","0.247961000"
"3.563423000","0.247893000"
"3.564913000","0.247858000"
"3.566544000","0.249486000"
"3.568098000","0.249282000"
"3.569921000","0.249487000"
"3.571462000","0.249422000"
"3.573072000","0.249484000"
"3.574614000","0.249552000"
"3.576262000","0.249498000"
"3.578179000","0.249738000"
"3.579549000","0.249373000"
"3.581041000","0.249319000"
"3.582760000","0.249602000"
"3.584392000","0.248450000"
"3.586265000","0.250316000"
"3.587721000","0.250353000"
"3.590021000","0.249381000"
"3.591691000","0.249648000"
"3.593134000","0.249062000"
"3.594997000","0.249377000"
"3.596569000","0.249424000"
"3.598020000","0.249423000"
"3.599770000","0.251171000"
"3.601199000","0.251097000"
"3.603421000","0.251621000"
"3.604543000","0.251081000"
"3.606135000","0.250978000"
"3.607746000","0.251058000"
"3.609289000","0.251067000"
"3.611263000","0.251340000"
"3.612629000","0.250996000"
"3.614226000","0.251047000"
"3.615833000","0.251004000"
"3.617475000","0.251132000"
"3.619151000","0.251133000"
"3.620724000","0.250832000"
"3.622356000","0.250199000"
"3.623919000","0.251759000"
"3.626292000","0.251199000"
"3.628254000","0.251229000"
"3.629734000","0.251066000"
"3.631084000","0.250979000"
"3.632691000","0.250881000"
"3.634416000","0.252604000"
"3.636630000","0.253375000"
"3.637704000","0.252745000"
"3.639246000","0.252637000"
"3.640909000","0.252576000"
"3.642599000","0.252839000"
"3.644203000","0.252832000"
"3.645759000","0.252766000"
"3.647276000","0.252458000"
"3.648899000","0.252655000"
"3.650519000","0.252677000"
"3.652173000","0.252755000"
"3.653920000","0.252930000"
"3.655351000","0.252335000"
"3.657008000","0.252686000"
"3.658620000","0.252760000"
"3.660174000","0.251850000"
"3.662742000","0.252774000"
"3.664219000","0.252484000"
"3.665962000","0.252819000"
"3.667558000","0.254410000"
"3.669431000","0.254530000"
"3.670927000","0.254422000"
"3.672337000","0.254384000"
"3.673922000","0.254102000"
"3.675701000","0.254333000"
"3.677341000","0.254487000"
"3.678859000","0.254414000"
"3.680509000","0.254462000"
"3.682111000","0.254096000"
"3.683711000","0.254256000"
"3.685896000","0.254954000"
"3.686951000","0.254343000"
"3.688531000","0.254499000"
"3.690153000","0.253957000"
"3.691733000","0.254264000"
"3.693323000","0.254288000"
"3.694981000","0.254335000"
"3.696611000","0.254477000"
"3.698979000","0.253846000"
"3.700660000","0.254363000"
"3.702750000","0.256448000"
"3.703939000","0.255948000"
"3.705453000","0.255909000"
"3.707017000","0.256008000"
"3.708712000","0.255707000"
"3.710244000","0.255874000"
"3.711915000","0.255957000"
"3.713542000","0.255982000"
"3.715039000","0.255980000"
"3.716704000","0.255692000"
"3.718263000","0.255713000"
"3.719992000","0.255911000"
"3.721569000","0.255848000"
"3.723081000","0.255892000"
"3.724806000","0.255726000"
"3.726379000","0.255799000"
"3.728146000","0.256021000"
"3.729686000","0.255935000"
"3.731207000","0.255877000"
"3.732914000","0.255786000"
"3.734494000","0.257359000"
"3.735353000","0.256599000"
"3.737024000","0.256916000"
"3.738709000","0.257652000"
"3.740105000","0.257349000"
"3.741813000","0.257659000"
"3.743390000","0.257395000"
"3.745120000","0.257476000"
"3.746657000","0.257546000"
"3.748163000","0.257412000"
"3.749889000","0.257702000"
"3.751440000","0.257450000"
"3.753318000","0.257638000"
"3.754799000","0.257663000"
"3.756241000","0.257470000"
"3.757931000","0.257559000"
"3.759509000","0.257419000"
"3.761250000","0.257552000"
"3.762851000","0.257667000"
"3.764431000","0.257612000"
"3.765939000","0.257519000"
"3.767656000","0.257666000"
"3.769831000","0.259839000"
"3.771687000","0.258382000"
"3.773214000","0.258262000"
"3.774941000","0.257657000"
"3.776538000","0.259252000"
"3.778211000","0.259007000"
"3.779835000","0.259030000"
"3.781403000","0.259097000"
"3.782956000","0.259015000"
"3.784550000","0.258628000"
"3.786617000","0.258783000"
"3.787974000","0.259245000"
"3.789415000","0.258844000"
"3.790986000","0.259093000"
"3.792617000","0.259086000"
"3.794309000","0.259283000"
"3.795954000","0.259195000"
"3.797487000","0.259123000"
"3.799031000","0.259008000"
"3.800742000","0.259189000"
"3.802470000","0.259101000"
"3.804123000","0.260731000"
"3.805615000","0.260330000"
"3.807984000","0.259822000"
"3.809676000","0.259878000"
"3.811396000","0.259939000"
"3.812905000","0.259384000"
"3.814558000","0.260843000"
"3.816042000","0.260283000"
"3.817756000","0.260765000"
"3.819704000","0.260956000"
"3.821059000","0.260941000"
"3.822552000","0.260511000"
"3.824057000","0.260522000"
"3.825756000","0.260811000"
"3.827475000","0.260908000"
"3.829044000","0.260903000"
"3.830619000","0.260666000"
"3.832137000","0.260642000"
"3.833884000","0.260780000"
"3.835615000","0.260974000"
"3.837063000","0.262419000"
"3.838776000","0.262453000"
"3.840293000","0.261959000"
"3.841920000","0.262293000"
"3.844533000","0.261744000"
"3.845985000","0.261558000"
"3.847678000","0.261350000"
"3.849110000","0.261355000"
"3.850866000","0.260760000"
"3.852560000","0.262448000"
"3.854170000","0.262415000"
"3.855649000","0.262480000"
"3.857189000","0.262020000"
"3.858872000","0.262190000"
"3.860511000","0.262444000"
"3.862084000","0.262239000"
"3.863788000","0.262548000"
"3.865318000","0.261836000"
"3.866949000","0.262375000"
"3.868555000","0.262388000"
"3.870340000","0.262533000"
"3.871883000","0.264057000"
"3.873469000","0.264143000"
"3.874987000","0.263485000"
"3.876645000","0.263871000"
"3.878292000","0.263989000"
"3.880754000","0.263206000"
"3.882191000","0.262995000"
"3.883964000","0.263211000"
"3.885761000","0.263368000"
"3.887250000","0.263297000"
"3.888902000","0.264944000"
"3.890538000","0.264207000"
"3.891999000","0.263368000"
"3.893643000","0.263690000"
"3.895189000","0.264054000"
"3.896889000","0.264144000"
"3.898552000","0.264073000"
"3.900001000","0.263300000"
"3.901659000","0.263893000"
"3.903393000","0.264074000"
"3.905036000","0.265713000"
"3.906585000","0.265640000"
"3.908030000","0.265407000"
"3.909758000","0.265341000"
"3.911458000","0.265526000"
"3.913017000","0.265706000"
"3.914579000","0.265643000"
"3.917011000","0.264797000"
"3.918750000","0.264725000"
"3.920318000","0.264907000"
"3.921993000","0.266576000"
"3.923595000","0.266540000"
"3.925005000","0.266342000"
"3.926830000","0.266328000"
"3.928365000","0.265516000"
"3.930027000","0.265721000"
"3.931648000","0.265566000"
"3.933079000","0.265455000"
"3.934853000","0.265364000"
"3.936502000","0.265542000"
"3.938044000","0.265644000"
"3.939634000","0.267230000"
"3.941208000","0.267244000"
"3.942810000","0.267083000"
"3.944581000","0.266814000"
"3.946035000","0.267056000"
"3.947761000","0.267199000"
"3.949321000","0.267172000"
"3.950951000","0.267204000"
"3.953441000","0.266450000"
"3.955154000","0.266578000"
"3.956704000","0.268125000"
"3.958087000","0.267895000"
"3.959878000","0.268109000"
"3.961551000","0.268190000"
"3.963029000","0.267921000"
"3.964693000","0.268026000"
"3.966288000","0.267269000"
"3.967898000","0.267184000"
"3.969740000","0.266924000"
"3.971159000","0.267186000"
"3.972809000","0.268833000"
"3.974370000","0.268882000"
"3.976069000","0.269025000"
"3.977639000","0.268862000"
"3.979151000","0.268805000"
"3.980950000","0.268896000"
"3.982577000","0.268905000"
"3.984079000","0.268971000"
"3.985769000","0.268998000"
"3.987308000","0.269002000"
"3.988891000","0.268865000"
"3.989679000","0.269649000"
"3.991272000","0.269661000"
"3.992916000","0.269792000"
"3.994578000","0.269737000"
"3.996147000","0.269693000"
"3.997829000","0.269563000"
"3.999383000","0.269603000"
"4.000992000","0.269748000"
"4.002633000","0.269647000"
"4.004271000","0.269745000"
"4.005097000","0.269707000"
"4.006874000","0.269816000"
"4.008350000","0.269599000"
"4.009984000","0.269844000"
"4.011679000","0.269820000"
"4.013149000","0.269694000"
"4.014891000","0.269673000"
"4.016407000","0.269619000"
"4.017996000","0.269795000"
"4.019803000","0.269885000"
"4.021305000","0.269838000"
"4.022921000","0.269539000"
"4.024406000","0.271020000"
"4.025966000","0.271140000"
"4.027745000","0.271422000"
"4.029259000","0.271299000"
"4.030918000","0.271377000"
"4.032572000","0.271053000"
"4.033986000","0.271016000"
"4.036144000","0.271675000"
"4.037363000","0.271389000"
"4.039012000","0.271318000"
"4.040533000","0.270660000"
"4.042089000","0.270323000"
"4.043935000","0.272162000"
"4.045452000","0.272170000"
"4.047086000","0.272118000"
"4.048709000","0.272140000"
"4.050237000","0.271875000"
"4.051988000","0.271966000"
"4.053533000","0.272093000"
"4.055140000","0.272150000"
"4.056755000","0.272164000"
"4.058348000","0.271654000"
"4.059976000","0.271953000"
"4.062489000","0.273034000"
"4.063983000","0.272959000"
"4.065591000","0.272881000"
"4.067143000","0.272597000"
"4.069601000","0.273537000"
"4.070590000","0.273069000"
"4.072106000","0.273050000"
"4.073703000","0.272936000"
"4.075261000","0.272741000"
"4.077006000","0.272839000"
"4.078608000","0.272952000"
"4.080128000","0.272107000"
"4.081851000","0.273827000"
"4.083429000","0.273676000"
"4.085007000","0.273465000"
"4.086714000","0.273725000"
"4.088173000","0.273576000"
"4.089830000","0.273748000"
"4.091438000","0.273592000"
"4.092976000","0.273177000"
"4.094825000","0.273730000"
"4.096286000","0.273691000"
"4.098746000","0.274660000"
"4.100362000","0.274578000"
"4.102128000","0.274484000"
"4.103727000","0.274567000"
"4.105256000","0.274600000"
"4.106906000","0.274734000"
"4.108386000","0.274468000"
"4.110031000","0.274376000"
"4.111916000","0.274822000"
"4.113234000","0.274359000"
"4.114966000","0.274620000"
"4.116536000","0.274577000"
"4.118052000","0.273272000"
"4.120037000","0.275249000"
"4.121396000","0.275299000"
"4.123021000","0.275249000"
"4.124698000","0.275531000"
"4.126304000","0.275373000"
"4.127949000","0.275304000"
"4.129491000","0.275270000"
"4.131369000","0.275692000"
"4.132636000","0.275423000"
"4.135281000","0.276382000"
"4.137291000","0.276601000"
"4.138644000","0.276428000"
"4.140036000","0.276207000"
"4.141657000","0.276289000"
"4.143111000","0.276123000"
"4.144975000","0.276391000"
"4.146399000","0.276030000"
"4.148044000","0.276110000"
"4.149636000","0.276135000"
"4.151124000","0.276113000"
"4.152944000","0.276258000"
"4.154505000","0.276122000"
"4.156019000","0.275179000"
"4.157707000","0.276864000"
"4.159182000","0.276937000"
"4.161169000","0.277177000"
"4.162592000","0.276798000"
"4.164067000","0.276780000"
"4.165734000","0.276722000"
"4.167431000","0.276830000"
"4.169533000","0.277415000"
"4.171405000","0.277648000"
"4.172977000","0.277693000"
"4.174743000","0.277734000"
"4.176255000","0.277669000"
"4.178059000","0.278026000"
"4.179593000","0.277879000"
"4.181075000","0.277542000"
"4.182751000","0.277612000"
"4.184267000","0.277623000"
"4.186332000","0.278273000"
"4.187770000","0.277861000"
"4.189098000","0.277521000"
"4.190833000","0.277757000"
"4.192448000","0.277816000"
"4.194239000","0.279605000"
"4.195679000","0.278635000"
"4.197191000","0.278368000"
"4.198876000","0.278410000"
"4.200481000","0.278442000"
"4.202253000","0.278567000"
"4.203824000","0.278706000"
"4.205324000","0.278358000"
"4.207704000","0.279165000"
"4.209394000","0.279291000"
"4.211209000","0.279525000"
"4.212710000","0.279600000"
"4.214112000","0.279223000"
"4.215745000","0.279211000"
"4.217527000","0.279435000"
"4.219690000","0.280011000"
"4.220758000","0.279522000"
"4.222166000","0.279324000"
"4.223846000","0.279121000"
"4.225492000","0.279337000"
"4.227197000","0.281037000"
"4.228822000","0.281027000"
"4.230312000","0.280957000"
"4.231980000","0.280932000"
"4.233599000","0.280066000"
"4.235130000","0.279931000"
"4.236835000","0.280044000"
"4.238419000","0.280257000"
"4.240001000","0.280059000"
"4.241661000","0.280014000"
"4.244099000","0.280953000"
"4.245725000","0.280981000"
"4.247212000","0.280840000"
"4.248928000","0.280997000"
"4.250534000","0.280735000"
"4.252260000","0.281046000"
"4.253888000","0.281005000"
"4.255364000","0.280950000"
"4.256984000","0.280852000"
"4.258577000","0.280851000"
"4.260093000","0.280844000"
"4.261917000","0.282654000"
"4.263512000","0.282493000"
"4.265086000","0.282428000"
"4.266659000","0.282521000"
"4.268183000","0.282384000"
"4.269947000","0.282617000"
"4.271519000","0.282591000"
"4.272296000","0.282591000"
"4.273931000","0.282627000"
"4.275532000","0.282573000"
"4.277107000","0.282373000"
"4.278832000","0.282575000"
"4.280422000","0.282551000"
"4.282004000","0.282592000"
"4.283710000","0.282684000"
"4.285170000","0.282503000"
"4.286974000","0.282671000"
"4.288655000","0.283522000"
"4.290048000","0.283096000"
"4.291648000","0.283240000"
"4.293227000","0.283143000"
"4.294985000","0.283200000"
"4.296611000","0.283379000"
"4.298054000","0.283121000"
"4.299769000","0.283321000"
"4.301429000","0.283397000"
"4.303334000","0.283487000"
"4.304725000","0.283373000"
"4.306217000","0.283240000"
"4.307838000","0.283398000"
"4.309531000","0.283518000"
"4.311289000","0.283381000"
"4.312684000","0.284747000"
"4.314338000","0.284930000"
"4.316766000","0.284131000"
"4.318358000","0.284315000"
"4.320064000","0.283824000"
"4.321659000","0.284246000"
"4.323149000","0.284101000"
"4.324960000","0.284369000"
"4.326460000","0.284267000"
"4.328192000","0.283904000"
"4.329717000","0.285353000"
"4.331212000","0.285580000"
"4.332922000","0.285722000"
"4.334544000","0.285799000"
"4.336381000","0.286106000"
"4.337866000","0.285749000"
"4.339319000","0.285752000"
"4.340962000","0.285785000"
"4.342631000","0.285837000"
"4.344221000","0.285821000"
"4.345811000","0.285787000"
"4.347521000","0.284888000"
"4.349136000","0.286498000"
"4.350652000","0.286629000"
"4.353432000","0.286222000"
"4.354878000","0.285228000"
"4.356323000","0.285651000"
"4.357924000","0.285752000"
"4.359660000","0.285895000"
"4.361427000","0.286126000"
"4.362922000","0.287616000"
"4.364439000","0.287302000"
"4.365981000","0.287277000"
"4.367652000","0.287479000"
"4.369570000","0.287665000"
"4.370914000","0.287453000"
"4.372485000","0.287441000"
"4.373997000","0.287240000"
"4.375626000","0.287409000"
"4.377312000","0.287435000"
"4.378941000","0.287458000"
"4.380493000","0.287472000"
"4.382063000","0.287037000"
"4.383775000","0.287370000"
"4.385463000","0.286355000"
"4.386995000","0.287862000"
"4.389542000","0.287287000"
"4.390963000","0.287113000"
"4.392684000","0.287332000"
"4.394261000","0.287224000"
"4.395886000","0.287458000"
"4.397504000","0.289072000"
"4.399018000","0.288779000"
"4.400701000","0.288437000"
"4.402343000","0.288957000"
"4.404073000","0.289046000"
"4.405536000","0.288959000"
"4.407090000","0.288976000"
"4.408746000","0.288667000"
"4.410398000","0.288955000"
"4.412215000","0.289169000"
"4.413695000","0.288973000"
"4.415153000","0.288807000"
"4.416805000","0.288655000"
"4.418451000","0.288887000"
"4.420107000","0.288673000"
"4.421674000","0.288983000"
"4.423269000","0.287931000"
"4.425676000","0.288351000"
"4.427640000","0.288908000"
"4.429053000","0.288984000"
"4.430603000","0.290531000"
"4.432135000","0.290379000"
"4.433882000","0.290730000"
"4.435567000","0.290493000"
"4.437161000","0.290692000"
"4.438833000","0.290742000"
"4.440154000","0.290480000"
"4.441904000","0.290744000"
"4.443498000","0.290519000"
"4.445112000","0.290498000"
"4.446728000","0.290668000"
"4.448344000","0.290606000"
"4.449981000","0.290768000"
"4.451629000","0.290315000"
"4.453247000","0.290552000"
"4.454840000","0.290708000"
"4.456397000","0.290626000"
"4.457997000","0.290529000"
"4.459682000","0.290100000"
"4.462074000","0.290579000"
"4.463701000","0.290690000"
"4.465192000","0.292176000"
"4.466941000","0.292134000"
"4.468711000","0.292399000"
"4.470273000","0.292105000"
"4.471877000","0.292189000"
"4.473379000","0.292271000"
"4.474980000","0.292178000"
"4.476645000","0.292281000"
"4.478256000","0.291838000"
"4.479862000","0.292021000"
"4.481456000","0.292325000"
"4.483113000","0.292244000"
"4.484704000","0.292211000"
"4.486382000","0.291856000"
"4.487905000","0.292101000"
"4.489506000","0.292267000"
"4.491050000","0.292138000"
"4.492757000","0.292234000"
"4.494561000","0.292249000"
"4.496037000","0.292153000"
"4.498523000","0.293161000"
"4.499992000","0.292241000"
"4.501653000","0.293898000"
"4.503424000","0.293927000"
"4.504936000","0.293583000"
"4.506576000","0.293753000"
"4.508065000","0.293898000"
"4.509807000","0.293997000"
"4.511531000","0.293924000"
"4.513063000","0.293325000"
"4.514607000","0.293815000"
"4.516101000","0.293904000"
"4.517807000","0.293917000"
"4.519768000","0.294246000"
"4.521117000","0.293617000"
"4.522693000","0.293707000"
"4.524449000","0.294098000"
"4.525876000","0.293831000"
"4.527896000","0.294260000"
"4.529015000","0.293846000"
"4.530694000","0.293817000"
"4.532416000","0.295537000"
"4.534011000","0.295535000"
"4.534803000","0.294767000"
"4.536866000","0.295118000"
"4.538102000","0.293846000"
"4.539725000","0.295449000"
"4.541139000","0.295307000"
"4.542940000","0.295656000"
"4.544810000","0.295818000"
"4.546092000","0.295521000"
"4.547702000","0.295370000"
"4.549180000","0.295256000"
"4.550866000","0.295442000"
"4.553758000","0.296742000"
"4.554041000","0.295430000"
"4.555771000","0.295619000"
"4.557339000","0.295307000"
"4.558951000","0.295395000"
"4.560584000","0.295466000"
"4.562130000","0.295439000"
"4.563888000","0.295657000"
"4.565431000","0.295455000"
"4.566978000","0.296995000"
"4.569737000","0.297385000"
"4.571109000","0.297153000"
"4.572798000","0.297209000"
"4.574291000","0.297121000"
"4.575965000","0.296976000"
"4.577640000","0.297164000"
"4.579066000","0.297025000"
"4.580796000","0.297054000"
"4.582399000","0.297197000"
"4.584025000","0.297024000"
"4.585834000","0.297143000"
"4.587255000","0.297181000"
"4.588911000","0.297200000"
"4.590431000","0.297146000"
"4.592048000","0.296926000"
"4.593737000","0.297053000"
"4.595393000","0.297305000"
"4.597037000","0.297234000"
"4.598592000","0.297135000"
"4.600076000","0.298614000"
"4.601803000","0.298430000"
"4.603498000","0.298740000"
"4.605032000","0.298768000"
"4.607457000","0.297880000"
"4.609063000","0.297601000"
"4.610779000","0.297974000"
"4.612248000","0.297856000"
"4.613951000","0.297122000"
"4.615571000","0.298739000"
"4.617088000","0.298648000"
"4.618888000","0.298780000"
"4.620380000","0.298655000"
"4.621991000","0.298804000"
"4.623554000","0.298566000"
"4.625062000","0.298569000"
"4.626826000","0.298468000"
"4.628489000","0.298550000"
"4.629995000","0.298744000"
"4.631627000","0.298674000"
"4.633128000","0.298541000"
"4.634786000","0.300194000"
"4.636545000","0.300076000"
"4.638085000","0.300180000"
"4.639740000","0.300351000"
"4.641364000","0.300372000"
"4.643826000","0.299316000"
"4.645404000","0.299468000"
"4.647051000","0.299463000"
"4.648664000","0.299499000"
"4.650144000","0.299447000"
"4.651854000","0.301148000"
"4.653563000","0.300052000"
"4.655107000","0.300176000"
"4.656667000","0.300282000"
"4.658281000","0.300249000"
"4.659908000","0.300179000"
"4.661736000","0.300187000"
"4.663125000","0.300086000"
"4.664897000","0.300423000"
"4.666289000","0.300275000"
"4.668046000","0.302028000"
"4.669760000","0.302075000"
"4.671204000","0.301577000"
"4.672932000","0.301990000"
"4.674613000","0.302086000"
"4.676015000","0.301979000"
"4.677895000","0.302180000"
"4.680047000","0.301016000"
"4.681780000","0.301226000"
"4.683313000","0.301205000"
"4.684931000","0.302819000"
"4.686799000","0.302964000"
"4.688329000","0.302824000"
"4.689948000","0.302921000"
"4.691427000","0.301775000"
"4.693074000","0.301983000"
"4.694749000","0.302025000"
"4.696271000","0.301796000"
"4.698024000","0.302025000"
"4.699738000","0.302181000"
"4.701156000","0.302105000"
"4.703015000","0.303959000"
"4.704481000","0.303744000"
"4.706050000","0.303667000"
"4.707554000","0.303431000"
"4.709204000","0.303627000"
"4.711106000","0.303981000"
"4.712452000","0.303674000"
"4.714039000","0.303434000"
"4.716503000","0.302739000"
"4.718107000","0.302928000"
"4.720168000","0.304986000"
"4.721441000","0.304600000"
"4.723004000","0.304487000"
"4.724622000","0.304474000"
"4.726058000","0.304330000"
"4.727950000","0.304609000"
"4.729649000","0.303925000"
"4.731168000","0.303410000"
"4.732626000","0.303487000"
"4.734112000","0.303474000"
"4.736396000","0.305753000"
"4.737831000","0.305649000"
"4.739085000","0.305112000"
"4.740693000","0.305036000"
"4.742206000","0.304981000"
"4.743912000","0.305014000"
"4.745952000","0.305767000"
"4.747257000","0.305303000"
"4.748776000","0.305169000"
"4.750371000","0.305112000"
"4.752782000","0.305995000"
"4.754532000","0.306147000"
"4.755971000","0.305947000"
"4.757708000","0.306035000"
"4.759328000","0.306046000"
"4.761058000","0.306172000"
"4.762581000","0.306126000"
"4.764220000","0.306185000"
"4.765782000","0.306052000"
"4.767299000","0.305122000"
"4.769080000","0.305311000"
"4.770557000","0.306782000"
"4.772138000","0.306909000"
"4.773765000","0.306780000"
"4.775407000","0.306618000"
"4.777265000","0.306960000"
"4.778678000","0.306724000"
"4.780167000","0.306731000"
"4.781823000","0.306811000"
"4.783453000","0.306723000"
"4.785190000","0.306800000"
"4.786761000","0.306790000"
"4.789053000","0.307525000"
"4.790839000","0.307693000"
"4.792383000","0.307644000"
"4.794257000","0.307830000"
"4.795689000","0.307759000"
"4.797124000","0.307576000"
"4.798789000","0.307715000"
"4.800497000","0.307679000"
"4.802138000","0.307384000"
"4.803711000","0.307599000"
"4.805265000","0.306711000"
"4.806885000","0.308328000"
"4.808523000","0.308491000"
"4.810261000","0.308571000"
"4.811731000","0.308270000"
"4.813305000","0.308322000"
"4.814934000","0.308256000"
"4.816641000","0.308522000"
"4.818183000","0.308236000"
"4.819835000","0.308095000"
"4.821478000","0.308276000"
"4.822996000","0.308315000"
"4.825454000","0.309221000"
"4.827262000","0.309381000"
"4.828951000","0.309103000"
"4.830262000","0.309096000"
"4.831952000","0.309193000"
"4.833661000","0.309182000"
"4.835122000","0.309203000"
"4.836781000","0.308211000"
"4.838439000","0.309357000"
"4.839949000","0.309171000"
"4.841812000","0.309367000"
"4.843517000","0.309478000"
"4.845047000","0.310218000"
"4.846503000","0.309603000"
"4.848037000","0.309895000"
"4.849667000","0.309919000"
"4.851315000","0.310151000"
"4.852961000","0.309964000"
"4.854486000","0.309566000"
"4.856058000","0.309903000"
"4.857785000","0.310050000"
"4.859426000","0.310185000"
"4.861906000","0.310987000"
"4.863460000","0.309666000"
"4.865025000","0.310961000"
"4.866773000","0.310952000"
"4.868156000","0.310792000"
"4.869974000","0.310999000"
"4.871435000","0.310600000"
"4.873006000","0.310767000"
"4.874705000","0.310739000"
"4.876321000","0.310864000"
"4.877894000","0.310870000"
"4.879504000","0.309727000"
"4.881043000","0.311264000"
"4.882722000","0.311576000"
"4.884412000","0.311593000"
"4.886416000","0.312084000"
"4.887682000","0.311675000"
"4.889166000","0.311197000"
"4.890869000","0.311724000"
"4.892611000","0.311774000"
"4.894165000","0.311732000"
"4.895811000","0.311747000"
"4.898103000","0.312219000"
"4.899732000","0.312447000"
"4.901493000","0.312552000"
"4.903081000","0.312620000"
"4.904578000","0.312498000"
"4.906117000","0.311954000"
"4.907839000","0.312325000"
"4.909614000","0.312498000"
"4.911073000","0.312439000"
"4.912693000","0.312584000"
"4.914199000","0.312366000"
"4.915914000","0.312383000"
"4.917501000","0.312432000"
"4.919315000","0.311799000"
"4.921037000","0.313516000"
"4.922298000","0.313203000"
"4.924007000","0.312951000"
"4.925682000","0.313341000"
"4.927379000","0.313324000"
"4.928944000","0.313303000"
"4.930412000","0.313291000"
"4.932009000","0.313078000"
"4.934470000","0.314056000"
"4.936393000","0.314363000"
"4.937790000","0.314206000"
"4.939301000","0.314204000"
"4.940952000","0.314022000"
"4.942578000","0.313935000"
"4.944553000","0.314441000"
"4.945844000","0.314176000"
"4.947467000","0.314276000"
"4.949093000","0.314276000"
"4.950598000","0.313976000"
"4.952622000","0.314440000"
"4.954021000","0.314234000"
"4.955510000","0.314092000"
"4.957087000","0.315666000"
"4.958630000","0.314566000"
"4.960292000","0.314784000"
"4.961954000","0.314851000"
"4.963658000","0.314895000"
"4.965175000","0.314965000"
"4.966767000","0.314866000"
"4.968436000","0.314795000"
"4.970889000","0.315728000"
"4.972484000","0.315788000"
"4.974144000","0.315828000"
"4.975664000","0.315723000"
"4.977481000","0.315548000"
"4.979055000","0.315783000"
"4.980524000","0.315479000"
"4.982189000","0.315843000"
"4.983754000","0.315638000"
"4.985821000","0.315979000"
"4.987072000","0.315761000"
"4.988703000","0.315446000"
"4.990338000","0.317071000"
"4.991817000","0.317103000"
"4.993802000","0.317658000"
"4.995106000","0.317006000"
"4.996583000","0.316466000"
"4.998273000","0.316449000"
"4.999993000","0.316571000"
"5.001562000","0.316527000"
"5.003179000","0.316257000"
"5.004706000","0.316275000"
"5.007403000","0.317379000"
"5.008843000","0.317357000"
"5.010686000","0.317535000"
"5.012127000","0.317202000"
"5.013804000","0.317412000"
"5.015310000","0.317219000"
"5.016806000","0.316997000"
"5.018973000","0.317754000"
"5.020244000","0.317101000"
"5.021738000","0.317137000"
"5.023276000","0.317036000"
"5.024991000","0.318732000"
"5.026602000","0.318985000"
"5.028231000","0.318972000"
"5.029683000","0.318224000"
"5.031379000","0.318672000"
"5.032965000","0.318835000"
"5.034643000","0.318036000"
"5.036349000","0.318175000"
"5.037900000","0.317494000"
"5.039583000","0.317944000"
"5.041077000","0.319422000"
"5.043673000","0.318993000"
"5.045134000","0.319027000"
"5.046729000","0.318641000"
"5.048316000","0.318592000"
"5.049942000","0.318724000"
"5.051705000","0.319027000"
"5.053329000","0.319144000"
"5.054714000","0.318173000"
"5.056444000","0.318530000"
"5.057940000","0.320021000"
"5.059545000","0.320373000"
"5.061289000","0.320548000"
"5.062832000","0.320577000"
"5.064649000","0.320590000"
"5.066023000","0.319933000"
"5.067629000","0.320285000"
"5.069372000","0.320548000"
"5.071058000","0.320583000"
"5.072561000","0.319680000"
"5.074102000","0.319525000"
"5.075697000","0.321113000"
"5.077606000","0.321597000"
"5.079086000","0.321316000"
"5.079726000","0.320330000"
"5.081490000","0.320316000"
"5.083046000","0.320400000"
"5.084781000","0.320514000"
"5.086502000","0.320618000"
"5.087884000","0.320499000"
"5.089728000","0.320565000"
"5.091025000","0.320409000"
"5.092617000","0.321994000"
"5.094456000","0.322273000"
"5.095970000","0.322152000"
"5.097801000","0.322329000"
"5.099186000","0.321720000"
"5.100870000","0.322062000"
"5.102579000","0.322340000"
"5.104337000","0.322451000"
"5.105713000","0.322179000"
"5.107272000","0.321996000"
"5.108852000","0.322014000"
"5.110670000","0.321560000"
"5.112199000","0.323084000"
"5.113805000","0.322899000"
